,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.058868715418521976,0.06701012546476978,0.07568491002187323,0.0838199786190446,0.09223909878699185,0.10073814506854704,0.10812669555124842,0.11338809790279959,0.1111897634703671,0.1091877185988071,0.10734746120084215,0.10571884800525261,0.10423873996593487,0.10282003283539604,0.10156832635962515,0.10033454049221956,0.09915948612667633,0.09802879367704502,0.09706332960306946,0.09606535162702469,0.09512791804931772,0.09415415535632951,0.09326227266305599,0.09227782210116411,0.09132370835053293
1,0.0583230048606651,0.06639456052820264,0.07459505365622679,0.0833846583115581,0.09115439001589806,0.09978564011597037,0.10706613612564336,0.1109136586641464,0.10871422841763148,0.10676678371834106,0.10504468916002148,0.10339875070037458,0.10189938685610553,0.10058149381453832,0.09937456977749767,0.09817142375775821,0.09718894157406117,0.09600783297452964,0.0950785498331531,0.09415244692346009,0.09327517172032351,0.09238002035719665,0.09151940685748017,0.09060953092581372,0.08969030578299403
2,0.05795407461747174,0.06599050843790115,0.07394168660372978,0.08211630556224554,0.09077140185379408,0.09858547699738392,0.10591446414447178,0.10852395007844784,0.10634950839675489,0.1044247926255947,0.10271802178868415,0.10112694894372905,0.09963817520554781,0.09829937350656207,0.09723987415580518,0.09610868597901118,0.09511428116171194,0.09405427719534812,0.09318042618650757,0.09230903285268074,0.09147045246614187,0.09062456855389978,0.08983323328375088,0.08898548699593577,0.08815595741482701
3,0.05773535872937855,0.06547986431548494,0.07348743928819412,0.08238915501107906,0.08992933413023012,0.09765946596599148,0.10424056056253216,0.10621294012350659,0.10403307049828113,0.10205689245811886,0.10039752315141603,0.09888226820781468,0.09748681752391258,0.0961447822982529,0.09504985422829745,0.09405503578155724,0.09309409620626787,0.0921232599613985,0.09125745396386277,0.09045384458741178,0.08959028315552582,0.088901629863635,0.08802625892613108,0.087271124178568,0.08660051556941946
4,0.05743593723714858,0.06498016401837924,0.07307555207663487,0.08146340558446039,0.08928054451637034,0.09655998528362521,0.10346854099975362,0.10382276498318693,0.10172687976766104,0.09976475976635059,0.09808304251337085,0.09654380093657461,0.09528771556439258,0.09410276876093208,0.09293405261313138,0.09199676273432945,0.09116224665174581,0.0901890428153821,0.08946652359766566,0.08861136223371702,0.08792440302211514,0.08715775006340773,0.0864552475800929,0.08567480531413817,0.084938871160594
5,0.05711446911373248,0.06489515622226166,0.07238938543997495,0.08050409289712003,0.08831063157455518,0.09566665046663216,0.1019723395260061,0.10156897629991493,0.0994685645090003,0.09751095753479556,0.09588025903781915,0.09445100836868084,0.0932364130243113,0.09208939555887485,0.09096066164749579,0.08994619565068218,0.08919235343016163,0.08830890522428919,0.08751881713276367,0.08700329585339839,0.08629428951295615,0.08543273406202465,0.0847405376530118,0.08411983153373132,0.0836546593672171
6,0.05675025220932343,0.06411590738881118,0.07187291795434689,0.07974768089682002,0.0871916499443111,0.09452057072829217,0.100851785838327,0.09942223731271278,0.0972622185775393,0.09538258055458587,0.09376954910727299,0.09234153737181555,0.0911357957218078,0.08999621776490255,0.08900518316952596,0.0881406741966165,0.08739497447110432,0.08666366510488197,0.08581341913660814,0.08511338243488135,0.08449752972022098,0.08386046914847278,0.08327967293582772,0.08263133743337604,0.08203680128620325
7,0.05636042467151516,0.0638504842808991,0.07124509045043886,0.07908550129058209,0.08648146087380158,0.09331602035501203,0.09937176349168662,0.0970728726268269,0.09508023139855504,0.09321299992205502,0.09174990247199175,0.09025935167965833,0.08910937895868769,0.08812085050095919,0.08705038338322366,0.08633028482273583,0.08542081411202722,0.0846688402491827,0.0840806648880488,0.08346678563788444,0.082901192347616,0.0822977676583772,0.08170830740091081,0.08112941914839376,0.08051913274105618
8,0.05644761617893277,0.06324517829111216,0.07063645331683018,0.07845539179834157,0.08518268299015556,0.09248312245868134,0.09745162477159051,0.09504045202555864,0.0928984132114379,0.091175598700602,0.08953885500158577,0.0883445344193754,0.08712132698933159,0.086041743236946,0.08513951855619942,0.08440183383302191,0.08367749646294219,0.08300564626671149,0.08239277736237377,0.081862725710265,0.08124189776120716,0.08079632706802171,0.08016266088033867,0.07965709440913185,0.07915069257621948
9,0.055861448855917935,0.06275516052133737,0.07006838066908101,0.07755970313956242,0.08456860324735453,0.09135167989847907,0.09546294985959311,0.09285407613147016,0.09099667117147814,0.08911291870458671,0.0877622859887752,0.08634813299576231,0.08516763086126052,0.08423923184644765,0.08344114390114175,0.08261947513731309,0.08193378722560217,0.08133851665263682,0.08064964134958935,0.08012448368347065,0.07969454874506925,0.07921286247615014,0.07864996160298594,0.07829033155857418,0.07780855386360123
10,0.0557732092469721,0.062478933407878266,0.06980650953120457,0.07678359297130666,0.08415555479973953,0.08998413888680991,0.09335222679539683,0.09091516062482655,0.08882401717584686,0.08718451973180787,0.08569095998670644,0.08442763351045046,0.08330771642420769,0.08237136012583925,0.08151457621081422,0.08091829267967723,0.08022101257261084,0.07968818786057302,0.07904668373862737,0.0787145670133821,0.0781595295788591,0.07768683821536237,0.0772134780540029,0.0768707075434083,0.07639009531305449
11,0.055063306301565085,0.06192771619389567,0.06938682836531782,0.07626682157125263,0.0831812361699035,0.0893147276973067,0.09129850300485116,0.08894480741980791,0.08685785178175436,0.08521551609371524,0.08377571690489509,0.08254227466997957,0.08143159582247562,0.08064814909587605,0.07980826856795938,0.07916362991407244,0.07861443774591907,0.07801649504553138,0.07753106362518239,0.07710949565796188,0.0766144510017436,0.0762885038261962,0.0758842158107676,0.07541607993189192,0.07509944408200717
12,0.05485148042251227,0.06229107246491367,0.06926874743628124,0.07582124125826653,0.08244391220402073,0.08811610379418244,0.08935540660513133,0.08696784815631173,0.08490204402025492,0.08334993420363389,0.08183137497940064,0.08071328703947069,0.07969685466337607,0.078959668805397,0.07811083701146959,0.07742563212212207,0.07698193621181545,0.07637439152992491,0.07591912252842292,0.0755682625732942,0.07515609840451447,0.07488621424591213,0.07443364614107288,0.07413963844615715,0.07378116661406563
13,0.054764416659590566,0.06109498578369333,0.0683288327526879,0.0751028938579788,0.08170869928165407,0.08716402495055729,0.08734259882972492,0.08502634940093788,0.083007163241046,0.08134639451639619,0.08006684784525317,0.0788761949342631,0.07790029146462218,0.07708796117606095,0.07645383378857566,0.07581516522067788,0.07531238201972426,0.07487074914856696,0.07448198104458488,0.07408625472636172,0.07372814308703633,0.07339422218924366,0.07305525662042826,0.07272731016520631,0.07249524090502857
14,0.05423978075690485,0.06116608474489025,0.06762557822560848,0.07392684188899858,0.08064500845450585,0.08626809315209673,0.08558670451600536,0.08317460250800189,0.08114946626382319,0.0795353805833343,0.07821646617012837,0.07722056379588349,0.07622581118416476,0.07545323855514598,0.07486921492808343,0.07437302649332363,0.07381414638300168,0.07344021669426624,0.0730140738284643,0.07275106851662506,0.07234429507201873,0.07204339739679694,0.07176046921372033,0.07144840085747621,0.07129255701382066
15,0.054090872664149914,0.060711049709649696,0.0668807899222709,0.07366807969693075,0.07962825533131535,0.08514505778062703,0.08368819852905844,0.0812393548520863,0.07933470241193231,0.07774471532141243,0.07645535191369629,0.07553492649104744,0.07460133674049726,0.0738378864972343,0.07323917411975017,0.07270175359103938,0.07229240380126807,0.07195848135408509,0.07156311722918622,0.07129273949820226,0.07096163794197911,0.07066998093476001,0.07048838318936047,0.07019931257454727,0.0699876480364609
16,0.05364877100908191,0.059813241768910466,0.0665756153666466,0.07287740827381359,0.078683826786381,0.0841808917937741,0.08182925461665433,0.07944975237197774,0.077525078511415,0.07613931338904222,0.07478025033226378,0.0737885544303107,0.0729427916145334,0.0722703121364053,0.07167385491193567,0.07118663210146059,0.07076404813962461,0.07044685363946163,0.07020524525181061,0.06985833727787047,0.06968777674018517,0.06939992666483505,0.06913430242581128,0.06902800529684003,0.06876361154138044
17,0.05338912634868216,0.05956951085147673,0.06617904718197892,0.07218706185552885,0.07797908970168783,0.08274460256759703,0.07996963456557139,0.07767708910288249,0.07590525793887282,0.07441261530100131,0.07316458668881508,0.07224566185201177,0.07136986602490818,0.0707922386581905,0.07015355080454397,0.0696972896006211,0.06936054362455006,0.06903018171504802,0.06873012286856296,0.06850410219460377,0.06836940480089221,0.06819809498253926,0.06794254374237244,0.06784518812753292,0.06752814667453438
18,0.053073411690627216,0.05913043485549105,0.06551200703023348,0.071444577516622,0.07711434038862738,0.08109051200458436,0.07821077857877713,0.07597891180326315,0.07415539469211396,0.07277184820765832,0.07154983913446501,0.07052190128973959,0.06981033393698081,0.06914814991963768,0.06868711553015025,0.0682213906232577,0.06796125553096882,0.06760091899366574,0.06746057858197879,0.06718551206282446,0.06704043209886898,0.06686447660011803,0.06668950446424635,0.06663082888857068,0.06643255056261196
19,0.052835725422183503,0.05868105788136398,0.06449211543210662,0.07083344405299169,0.07645453504062069,0.07927008002274151,0.07646244155482734,0.0743209777066115,0.07249701664696029,0.07107440972539408,0.06991490622098921,0.06901333635509445,0.06820904294167524,0.06765186450113612,0.06717739128213315,0.06683365875744489,0.06660740529117298,0.06627465569685823,0.06604679769725043,0.06588954453347239,0.0657015982764038,0.06559437573170102,0.06550525127387449,0.06536999700360686,0.06526498738118854
20,0.05272239998521159,0.05830222068241967,0.06452007074135817,0.0702918080545077,0.07547888801894859,0.07761623300304941,0.07487133733078098,0.07263170862090791,0.0709175960041135,0.06947200318213313,0.06831041372874407,0.06747190531245745,0.06672530578975426,0.06621534171850994,0.06581948628883698,0.0653979804387953,0.0651516281889904,0.06491823785401625,0.06472705693383637,0.0646466847725446,0.06455962889321766,0.06441269668537428,0.06428329323664439,0.06418408969431984,0.06419943344120227
21,0.052130010376349525,0.05776641329372029,0.0639462123163267,0.06949260601006108,0.07462304472259833,0.07596789680269006,0.07327338143778227,0.07101868920977245,0.06927492414830456,0.06788999976990522,0.06694452855262906,0.0659711722129658,0.06527008185272444,0.06475832789616495,0.0643812091200903,0.06409404349270294,0.06382413611487546,0.06361009235396999,0.06354824617020323,0.06340851695303198,0.06331150866465514,0.06325073072507278,0.06316054336946561,0.06308512369567379,0.06306835758403048
22,0.05197427327609096,0.05714169338772246,0.06323620825308449,0.0686847798120461,0.07345964842359105,0.07436936223487213,0.07157602224877616,0.06952196970003884,0.06775251041054463,0.06642745244861209,0.06531193624496108,0.06448764280801793,0.0639120209485686,0.06346429411590988,0.06298894724207027,0.0628192584514828,0.06249474812528904,0.06235804703426848,0.06223330379483788,0.062179802870493864,0.06212278602111089,0.062087084398285836,0.0620731388323191,0.06201854579338071,0.06200497045738632
23,0.05154122122002641,0.05667897974302911,0.06269010415996058,0.06809230278018137,0.07259731626557599,0.07272062912638565,0.07001100206960463,0.06787654443660075,0.0661712404725159,0.06487431194053761,0.06390999976752437,0.06305646967112705,0.06253842657232345,0.06202807438792473,0.06166880060252996,0.061429831581787026,0.06116800365183911,0.06111007243619023,0.061058171573783335,0.06101091190937648,0.06092884882122876,0.060955024337001736,0.06104654569435845,0.06093218543110314,0.06089607810446851
24,0.05136007991477683,0.05687025465961714,0.06222819837552563,0.06739193751593864,0.07177910241116577,0.07118031148358533,0.06856473703678381,0.06638946731463924,0.0647346152804598,0.0634148062012223,0.06250497129498706,0.061736200688297174,0.06113867231225291,0.060718945702334055,0.06040265178002843,0.060184012894782445,0.06000451831317052,0.06000884761497864,0.059995527886221076,0.05984481101906093,0.0598452880199189,0.05979961439421751,0.059857624781293244,0.059832140919290594,0.05988342604230508
